code,cadence,fold,segment,start,end,n_periods,cagr,mdd,sharpe,calmar,trades,cost_total_pct,cost_ann_pct,total_return,years,n_rebal_invested
069500,M,Fold4,IS,2020-01-01,2024-12-31,1204,0.0170456771070763,-0.3611613194758261,0.0956542888428257,0.0471968513455863,0,0.0,0.0,0.0880705922280671,4.993839835728953,0
069500,M,Fold4,OOS,2025-01-01,2026-05-31,340,1.7903899988403094,-0.206208892396738,3.104839533115252,8.682409269701461,0,0.0,0.0,3.2142857142857144,1.4017796030116358,0
069500,M,ALL_OOS,OOS,2019-01-01,2026-05-31,1790,0.2472189806085525,-0.3611613194758246,0.9941769401501572,0.6845112343906498,0,0.0,0.0,4.131899505138942,7.403148528405202,0
069500,M,FULL,ALL,2015-01-01,2026-06-30,2600,0.176932416776349,-0.4065386306993114,0.7830816794180911,0.435216738128913,0,0.0,0.0,4.748117154811715,10.735112936344969,0
069500,W,Fold1,IS,2014-01-01,2018-12-31,790,0.0333296999713264,-0.233396862630114,0.173377523878412,0.1428026906434775,0,0.0,0.0,0.1121338912133891,3.241615331964408,0
069500,W,Fold1,OOS,2019-01-01,2020-12-31,490,0.2270793893216105,-0.3475177304964536,0.9428548601870744,0.6534325284560635,0,0.0,0.0,0.5036162923486867,1.9931553730321696,0
069500,W,Fold2,IS,2016-01-01,2020-12-31,1218,0.1064300466003194,-0.406538630699311,0.5696733332611732,0.2617956537543377,0,0.0,0.0,0.6561844863731656,4.988364134154689,0
069500,W,Fold2,OOS,2021-01-01,2022-12-31,488,-0.1467941671597499,-0.3611613194758263,-0.9128813680281116,-0.4064504121670629,0,0.0,0.0,-0.269980266403552,1.9822039698836411,0
069500,W,Fold3,IS,2018-01-01,2022-12-31,1220,-0.0211482789005735,-0.4065386306993099,-0.1151112559230531,-0.0520203427265823,0,0.0,0.0,-0.1011389521640091,4.988364134154689,0
069500,W,Fold3,OOS,2023-01-01,2024-12-31,469,0.0440577126585408,-0.2113556778389187,0.2333705148985275,0.2084529410755585,0,0.0,0.0,0.0897348742352142,1.9931553730321696,0
069500,W,Fold4,IS,2020-01-01,2024-12-31,1204,0.0170456771070763,-0.3611613194758261,0.0956542888428257,0.0471968513455863,0,0.0,0.0,0.0880705922280671,4.993839835728953,0
069500,W,Fold4,OOS,2025-01-01,2026-05-31,340,1.7903899988403094,-0.206208892396738,3.104839533115252,8.682409269701461,0,0.0,0.0,3.2142857142857144,1.4017796030116358,0
069500,W,ALL_OOS,OOS,2019-01-01,2026-05-31,1790,0.2472189806085525,-0.3611613194758246,0.9941769401501572,0.6845112343906498,0,0.0,0.0,4.131899505138942,7.403148528405202,0
069500,W,FULL,ALL,2015-01-01,2026-06-30,2600,0.176932416776349,-0.4065386306993114,0.7830816794180911,0.435216738128913,0,0.0,0.0,4.748117154811715,10.735112936344969,0
