eval,entry,exit,invested,n_hold,turnover,cost,gross,net,buys,sells,equity,fold
2022-11-18,2022-11-18,2022-11-25,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9651203867855134,Fold1
2022-11-25,2022-11-25,2022-12-02,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9654915869342771,Fold1
2022-12-02,2022-12-02,2022-12-09,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9658629298523287,Fold1
2022-12-09,2022-12-09,2022-12-16,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9662344155945797,Fold1
2022-12-16,2022-12-16,2022-12-23,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9666060442159623,Fold1
2022-12-23,2022-12-23,2022-12-30,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.96697781577143,Fold1
2022-12-30,2022-12-30,2023-01-06,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9673497303159576,Fold2
2023-01-06,2023-01-06,2023-01-13,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9677217879045407,Fold2
2023-01-13,2023-01-13,2023-01-20,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9680939885921963,Fold2
2023-01-20,2023-01-20,2023-01-27,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.9684663324339626,Fold2
2023-01-27,2023-01-27,2023-02-03,1.0,2,2.0,0.005,-0.08267979001481018,-0.0872663910647361,2,0,0.8839517707347497,Fold2
2023-02-03,2023-02-03,2023-02-10,1.0,2,1.0,0.0025,-0.001664810156932317,-0.004160648131539935,1,1,0.8802739584514708,Fold2
2023-02-10,2023-02-10,2023-02-17,1.0,2,1.0,0.0025,-0.0034404416914569635,-0.0059318405872282876,1,1,0.8750523136568483,Fold2
2023-02-17,2023-02-17,2023-02-24,1.0,2,1.0,0.0025,-0.02969663347678858,-0.032122391893096514,1,1,0.8469435403106023,Fold2
2023-02-24,2023-02-24,2023-03-03,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,2,0.8430329413869758,Fold2
2023-03-03,2023-03-03,2023-03-10,1.0,2,2.0,0.005,-0.10453070782186602,-0.10900805428275673,2,0,0.7511355607501123,Fold2
2023-03-10,2023-03-10,2023-03-17,0.0,0,2.0,0.005,0.0003846153846153846,-0.004617307692307615,0,2,0.7476673367474951,Fold2
2023-03-17,2023-03-17,2023-03-24,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.7479549011077826,Fold2
2023-03-24,2023-03-24,2023-03-31,0.0,0,0.0,0.0,0.0003846153846153846,0.00038461538461542766,0,0,0.7482425760697472,Fold2
2023-03-31,2023-03-31,2023-04-07,1.0,2,2.0,0.005,-0.003872822889275651,-0.008853458774829348,2,0,0.7416180412689416,Fold2
2023-04-07,2023-04-07,2023-04-14,1.0,2,1.0,0.0025,0.013451405246032277,0.010917776732917162,1,1,0.7497148614646193,Fold2
2023-04-14,2023-04-14,2023-04-21,1.0,2,0.0,0.0,-0.020330406953523117,-0.02033040695352306,0,0,0.7344728532319394,Fold2
2023-04-21,2023-04-21,2023-04-28,1.0,2,1.0,0.0025,-0.011355843928365084,-0.013827454318544152,1,1,0.724316963405664,Fold2
2023-04-28,2023-04-28,2023-05-05,1.0,2,1.0,0.0025,-0.02095132482214146,-0.023398946510086005,1,1,0.7073687095225869,Fold2
2023-05-05,2023-05-05,2023-05-12,1.0,2,0.0,0.0,-0.009471090504599877,-0.009471090504599822,0,0,0.7006691564545765,Fold2
2023-05-12,2023-05-12,2023-05-19,1.0,2,0.0,0.0,0.031185547509856804,0.031185547509856804,0,0,0.722519907721882,Fold2
2023-05-19,2023-05-19,2023-05-26,1.0,2,0.0,0.0,0.009774976653352418,0.009774976653352363,0,0,0.7295825229514458,Fold2
2023-05-26,2023-05-26,2023-06-02,1.0,2,1.0,0.0025,0.009116972893473352,0.00659418046123994,1,1,0.7343935217691543,Fold2
2023-06-02,2023-06-02,2023-06-09,1.0,2,0.0,0.0,0.006010731712373096,0.006010731712373207,0,0,0.7388077641998136,Fold2
2023-06-09,2023-06-09,2023-06-16,1.0,2,0.0,0.0,0.043250656125693676,0.04325065612569379,0,0,0.7707616847522124,Fold2
2023-06-16,2023-06-16,2023-06-23,1.0,2,1.0,0.0025,-0.03996818999679008,-0.04236826952179806,1,1,0.7381058459555555,Fold2
2023-06-23,2023-06-23,2023-06-30,1.0,2,1.0,0.0025,0.041593347169656125,0.03898936380173201,1,1,0.7668841233077018,Fold2
